Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Dist.,0-3,3-10,10-16,16-3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,Att.,Md.
445,Alfonzo McKinnie,28,LAL,SF,39,0,6.6,1.2,2.4,0.516,0.4,1.0,0.41,0.8,1.4,0.593,0.602,0.3,0.5,0.556,0.6,0.8,1.4,0.2,0.2,0.0,0.1,0.7,3.1,,mckinal01,15.5,0.604,0.419,0.194,9.6,13.9,11.8,3.6,1.3,0.0,4.7,17.8,0.5,0.3,0.8,0.156,0.3,-0.8,-0.4,0.1,13.5,0.323,0.151,0.043,0.065,0.593,0.7,0.429,0.5,0.5,0.41,0.594,0.938,0.097,8,0.333,0,0
446,Jahmi'us Ramsey,19,SAC,SG,13,0,7.2,1.2,2.9,0.395,0.4,1.5,0.263,0.8,1.5,0.526,0.461,0.4,0.4,1.0,0.2,0.6,0.8,0.5,0.3,0.1,0.2,0.6,3.1,,ramseja01,10.5,0.498,0.5,0.132,2.3,9.6,5.9,8.8,2.0,0.9,6.9,19.8,0.0,0.0,0.0,0.012,-3.1,-1.4,-4.5,-0.1,15.3,0.289,0.079,0.105,0.026,0.526,0.818,0.0,0.25,0.0,0.263,0.7,1.0,0.053,2,0.263,0,0
447,Cameron Reynolds,25,2TM,SF,5,0,8.0,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0.0,0.0,,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,3.0,,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,14.2,0.111,0.111,0.111,0.0,0.5,0.5,0.5,0.5,,0.25,1.0,0.667,0.056,1,0.5,0,0
447,Cameron Reynolds,25,2TM,SF,5,0,8.0,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0.0,0.0,,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,3.0,,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,8.5,0.0,1.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,0,0
447,Cameron Reynolds,25,2TM,SF,5,0,8.0,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0.0,0.0,,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,3.0,,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,20.0,0.125,0.0,0.125,0.0,0.5,0.5,,0.5,,0.25,1.0,0.667,0.063,1,0.5,0,0
447,Cameron Reynolds,25,2TM,SF,5,0,8.0,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0.0,0.0,,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,3.0,,reynoca01,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,14.2,0.111,0.111,0.111,0.0,0.5,0.5,0.5,0.5,,0.25,1.0,0.667,0.056,1,0.5,0,0
447,Cameron Reynolds,25,2TM,SF,5,0,8.0,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0.0,0.0,,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,3.0,,reynoca01,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,8.5,0.0,1.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,0,0
447,Cameron Reynolds,25,2TM,SF,5,0,8.0,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0.0,0.0,,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,3.0,,reynoca01,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,20.0,0.125,0.0,0.125,0.0,0.5,0.5,,0.5,,0.25,1.0,0.667,0.063,1,0.5,0,0
447,Cameron Reynolds,25,2TM,SF,5,0,8.0,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0.0,0.0,,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,3.0,,reynoca01,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,14.2,0.111,0.111,0.111,0.0,0.5,0.5,0.5,0.5,,0.25,1.0,0.667,0.056,1,0.5,0,0
447,Cameron Reynolds,25,2TM,SF,5,0,8.0,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0.0,0.0,,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,3.0,,reynoca01,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,8.5,0.0,1.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,0,0
447,Cameron Reynolds,25,2TM,SF,5,0,8.0,1.2,3.6,0.333,0.6,2.4,0.25,0.6,1.2,0.5,0.417,0.0,0.0,,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,3.0,,reynoca01,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,20.0,0.125,0.0,0.125,0.0,0.5,0.5,,0.5,,0.25,1.0,0.667,0.063,1,0.5,0,0
447,Cameron Reynolds,25,SAS,SF,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,14.2,0.111,0.111,0.111,0.0,0.5,0.5,0.5,0.5,,0.25,1.0,0.667,0.056,1,0.5,0,0
447,Cameron Reynolds,25,SAS,SF,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,8.5,0.0,1.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,0,0
447,Cameron Reynolds,25,SAS,SF,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,20.0,0.125,0.0,0.125,0.0,0.5,0.5,,0.5,,0.25,1.0,0.667,0.063,1,0.5,0,0
447,Cameron Reynolds,25,SAS,SF,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,reynoca01,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,14.2,0.111,0.111,0.111,0.0,0.5,0.5,0.5,0.5,,0.25,1.0,0.667,0.056,1,0.5,0,0
447,Cameron Reynolds,25,SAS,SF,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,reynoca01,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,8.5,0.0,1.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,0,0
447,Cameron Reynolds,25,SAS,SF,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,reynoca01,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,20.0,0.125,0.0,0.125,0.0,0.5,0.5,,0.5,,0.25,1.0,0.667,0.063,1,0.5,0,0
447,Cameron Reynolds,25,SAS,SF,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,reynoca01,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,14.2,0.111,0.111,0.111,0.0,0.5,0.5,0.5,0.5,,0.25,1.0,0.667,0.056,1,0.5,0,0
447,Cameron Reynolds,25,SAS,SF,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,reynoca01,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,8.5,0.0,1.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,0,0
447,Cameron Reynolds,25,SAS,SF,3,0,2.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,reynoca01,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,20.0,0.125,0.0,0.125,0.0,0.5,0.5,,0.5,,0.25,1.0,0.667,0.063,1,0.5,0,0
447,Cameron Reynolds,25,HOU,SF,2,0,17.0,2.5,8.0,0.313,1.5,6.0,0.25,1.0,2.0,0.5,0.406,0.0,0.0,,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,14.2,0.111,0.111,0.111,0.0,0.5,0.5,0.5,0.5,,0.25,1.0,0.667,0.056,1,0.5,0,0
447,Cameron Reynolds,25,HOU,SF,2,0,17.0,2.5,8.0,0.313,1.5,6.0,0.25,1.0,2.0,0.5,0.406,0.0,0.0,,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,8.5,0.0,1.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,0,0
447,Cameron Reynolds,25,HOU,SF,2,0,17.0,2.5,8.0,0.313,1.5,6.0,0.25,1.0,2.0,0.5,0.406,0.0,0.0,,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,20.0,0.125,0.0,0.125,0.0,0.5,0.5,,0.5,,0.25,1.0,0.667,0.063,1,0.5,0,0
447,Cameron Reynolds,25,HOU,SF,2,0,17.0,2.5,8.0,0.313,1.5,6.0,0.25,1.0,2.0,0.5,0.406,0.0,0.0,,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,,reynoca01,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,14.2,0.111,0.111,0.111,0.0,0.5,0.5,0.5,0.5,,0.25,1.0,0.667,0.056,1,0.5,0,0
447,Cameron Reynolds,25,HOU,SF,2,0,17.0,2.5,8.0,0.313,1.5,6.0,0.25,1.0,2.0,0.5,0.406,0.0,0.0,,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,,reynoca01,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,8.5,0.0,1.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,0,0
447,Cameron Reynolds,25,HOU,SF,2,0,17.0,2.5,8.0,0.313,1.5,6.0,0.25,1.0,2.0,0.5,0.406,0.0,0.0,,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,,reynoca01,6.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.017,-4.4,-3.6,-8.0,0.0,20.0,0.125,0.0,0.125,0.0,0.5,0.5,,0.5,,0.25,1.0,0.667,0.063,1,0.5,0,0
447,Cameron Reynolds,25,HOU,SF,2,0,17.0,2.5,8.0,0.313,1.5,6.0,0.25,1.0,2.0,0.5,0.406,0.0,0.0,,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,,reynoca01,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,14.2,0.111,0.111,0.111,0.0,0.5,0.5,0.5,0.5,,0.25,1.0,0.667,0.056,1,0.5,0,0
447,Cameron Reynolds,25,HOU,SF,2,0,17.0,2.5,8.0,0.313,1.5,6.0,0.25,1.0,2.0,0.5,0.406,0.0,0.0,,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,,reynoca01,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,8.5,0.0,1.0,0.0,0.0,0.5,,0.5,,,,1.0,,0.0,0,,0,0
447,Cameron Reynolds,25,HOU,SF,2,0,17.0,2.5,8.0,0.313,1.5,6.0,0.25,1.0,2.0,0.5,0.406,0.0,0.0,,1.0,1.5,2.5,1.0,0.0,0.0,0.0,1.0,6.5,,reynoca01,6.5,0.406,0.75,0.0,6.0,9.8,7.8,8.8,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.043,-3.4,-4.8,-8.2,-0.1,20.0,0.125,0.0,0.125,0.0,0.5,0.5,,0.5,,0.25,1.0,0.667,0.063,1,0.5,0,0
448,Nicolò Melli,30,2TM,PF,45,4,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0,,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,18.4,0.149,0.099,0.078,0.071,0.411,0.476,0.214,0.545,0.4,0.271,0.478,1.0,0.043,5,0.224,0,0
448,Nicolò Melli,30,2TM,PF,45,4,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0,,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,19.0,0.153,0.102,0.051,0.068,0.364,0.333,0.167,0.667,0.5,0.189,0.5,1.0,0.0,0,0.162,0,0
448,Nicolò Melli,30,2TM,PF,45,4,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0,,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,17.9,0.146,0.098,0.098,0.073,0.441,0.583,0.25,0.5,0.333,0.333,0.467,1.0,0.073,5,0.271,0,0
448,Nicolò Melli,30,2TM,PF,45,4,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0,,mellini01,5.8,0.346,0.627,0.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,-0.2,0.2,0.0,0.008,-4.9,1.1,-3.9,-0.1,18.4,0.149,0.099,0.078,0.071,0.411,0.476,0.214,0.545,0.4,0.271,0.478,1.0,0.043,5,0.224,0,0
448,Nicolò Melli,30,2TM,PF,45,4,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0,,mellini01,5.8,0.346,0.627,0.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,-0.2,0.2,0.0,0.008,-4.9,1.1,-3.9,-0.1,19.0,0.153,0.102,0.051,0.068,0.364,0.333,0.167,0.667,0.5,0.189,0.5,1.0,0.0,0,0.162,0,0
448,Nicolò Melli,30,2TM,PF,45,4,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0,,mellini01,5.8,0.346,0.627,0.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,-0.2,0.2,0.0,0.008,-4.9,1.1,-3.9,-0.1,17.9,0.146,0.098,0.098,0.073,0.441,0.583,0.25,0.5,0.333,0.333,0.467,1.0,0.073,5,0.271,0,0
448,Nicolò Melli,30,2TM,PF,45,4,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0,,mellini01,9.4,0.506,0.585,0.22,5.8,16.1,11.0,7.7,0.8,0.6,5.3,12.9,0.3,0.2,0.5,0.078,-2.3,-0.8,-3.2,-0.1,18.4,0.149,0.099,0.078,0.071,0.411,0.476,0.214,0.545,0.4,0.271,0.478,1.0,0.043,5,0.224,0,0
448,Nicolò Melli,30,2TM,PF,45,4,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0,,mellini01,9.4,0.506,0.585,0.22,5.8,16.1,11.0,7.7,0.8,0.6,5.3,12.9,0.3,0.2,0.5,0.078,-2.3,-0.8,-3.2,-0.1,19.0,0.153,0.102,0.051,0.068,0.364,0.333,0.167,0.667,0.5,0.189,0.5,1.0,0.0,0,0.162,0,0
448,Nicolò Melli,30,2TM,PF,45,4,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0,,mellini01,9.4,0.506,0.585,0.22,5.8,16.1,11.0,7.7,0.8,0.6,5.3,12.9,0.3,0.2,0.5,0.078,-2.3,-0.8,-3.2,-0.1,17.9,0.146,0.098,0.098,0.073,0.441,0.583,0.25,0.5,0.333,0.333,0.467,1.0,0.073,5,0.271,0,0
448,Nicolò Melli,30,NOP,PF,22,0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,18.4,0.149,0.099,0.078,0.071,0.411,0.476,0.214,0.545,0.4,0.271,0.478,1.0,0.043,5,0.224,0,0
448,Nicolò Melli,30,NOP,PF,22,0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,19.0,0.153,0.102,0.051,0.068,0.364,0.333,0.167,0.667,0.5,0.189,0.5,1.0,0.0,0,0.162,0,0
448,Nicolò Melli,30,NOP,PF,22,0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,17.9,0.146,0.098,0.098,0.073,0.441,0.583,0.25,0.5,0.333,0.333,0.467,1.0,0.073,5,0.271,0,0
448,Nicolò Melli,30,NOP,PF,22,0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,,mellini01,5.8,0.346,0.627,0.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,-0.2,0.2,0.0,0.008,-4.9,1.1,-3.9,-0.1,18.4,0.149,0.099,0.078,0.071,0.411,0.476,0.214,0.545,0.4,0.271,0.478,1.0,0.043,5,0.224,0,0
448,Nicolò Melli,30,NOP,PF,22,0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,,mellini01,5.8,0.346,0.627,0.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,-0.2,0.2,0.0,0.008,-4.9,1.1,-3.9,-0.1,19.0,0.153,0.102,0.051,0.068,0.364,0.333,0.167,0.667,0.5,0.189,0.5,1.0,0.0,0,0.162,0,0
448,Nicolò Melli,30,NOP,PF,22,0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,,mellini01,5.8,0.346,0.627,0.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,-0.2,0.2,0.0,0.008,-4.9,1.1,-3.9,-0.1,17.9,0.146,0.098,0.098,0.073,0.441,0.583,0.25,0.5,0.333,0.333,0.467,1.0,0.073,5,0.271,0,0
448,Nicolò Melli,30,NOP,PF,22,0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,,mellini01,9.4,0.506,0.585,0.22,5.8,16.1,11.0,7.7,0.8,0.6,5.3,12.9,0.3,0.2,0.5,0.078,-2.3,-0.8,-3.2,-0.1,18.4,0.149,0.099,0.078,0.071,0.411,0.476,0.214,0.545,0.4,0.271,0.478,1.0,0.043,5,0.224,0,0
448,Nicolò Melli,30,NOP,PF,22,0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,,mellini01,9.4,0.506,0.585,0.22,5.8,16.1,11.0,7.7,0.8,0.6,5.3,12.9,0.3,0.2,0.5,0.078,-2.3,-0.8,-3.2,-0.1,19.0,0.153,0.102,0.051,0.068,0.364,0.333,0.167,0.667,0.5,0.189,0.5,1.0,0.0,0,0.162,0,0
448,Nicolò Melli,30,NOP,PF,22,0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,,mellini01,9.4,0.506,0.585,0.22,5.8,16.1,11.0,7.7,0.8,0.6,5.3,12.9,0.3,0.2,0.5,0.078,-2.3,-0.8,-3.2,-0.1,17.9,0.146,0.098,0.098,0.073,0.441,0.583,0.25,0.5,0.333,0.333,0.467,1.0,0.073,5,0.271,0,0
448,Nicolò Melli,30,DAL,PF,23,4,14.1,1.3,3.6,0.378,0.7,2.1,0.333,0.7,1.5,0.441,0.476,0.6,0.8,0.722,0.7,2.1,2.8,0.8,0.2,0.1,0.2,1.3,4.0,,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,18.4,0.149,0.099,0.078,0.071,0.411,0.476,0.214,0.545,0.4,0.271,0.478,1.0,0.043,5,0.224,0,0
448,Nicolò Melli,30,DAL,PF,23,4,14.1,1.3,3.6,0.378,0.7,2.1,0.333,0.7,1.5,0.441,0.476,0.6,0.8,0.722,0.7,2.1,2.8,0.8,0.2,0.1,0.2,1.3,4.0,,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,19.0,0.153,0.102,0.051,0.068,0.364,0.333,0.167,0.667,0.5,0.189,0.5,1.0,0.0,0,0.162,0,0
448,Nicolò Melli,30,DAL,PF,23,4,14.1,1.3,3.6,0.378,0.7,2.1,0.333,0.7,1.5,0.441,0.476,0.6,0.8,0.722,0.7,2.1,2.8,0.8,0.2,0.1,0.2,1.3,4.0,,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-3.5,-0.2,17.9,0.146,0.098,0.098,0.073,0.441,0.583,0.25,0.5,0.333,0.333,0.467,1.0,0.073,5,0.271,0,0
448,Nicolò Melli,30,DAL,PF,23,4,14.1,1.3,3.6,0.378,0.7,2.1,0.333,0.7,1.5,0.441,0.476,0.6,0.8,0.722,0.7,2.1,2.8,0.8,0.2,0.1,0.2,1.3,4.0,,mellini01,5.8,0.346,0.627,0.119,5.4,20.3,12.8,12.7,1.8,0.4,10.1,12.1,-0.2,0.2,0.0,0.008,-4.9,1.1,-3.9,-0.1,18.4,0.149,0.099,0.078,0.071,0.411,0.476,0.214,0.545,0.4,0.271,0.478,1.0,0.043,5,0.224,0,0
